Date,News,What It Affects,Sentiment,Source
2026-03-29,Risk insurance against Eurobond surges 200bps,Debt / External Debt,Neutral,https://www.dawn.com/news/1986476/risk-insurance-against-eurobond-surges-200bps
2026-03-30,"Without recalibrating its tax structure, Pakistan risks taxing effort while discouraging growth",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1986750
2026-03-30,What impact will ongoing global developments have on Pakistan’s fertiliser market?,Fertilizer Sector,Negative,https://www.dawn.com/news/1986749
2026-03-30,"Kuwait assures full facilitation of diesel, jet fuel supplies to Pakistan",Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1986846/kuwait-assures-full-facilitation-of-diesel-jet-fuel-supplies-to-pakistan
2026-03-30,A new auto policy needed for localisation,Current Account / Trade; Foreign Reserves,Negative,https://www.dawn.com/news/1986433
2026-03-30,"Metldown at PSX as KSE-100 loses over 4,000 points",Stock Market (Direct),Negative,https://www.dawn.com/news/1986796/metldown-at-psx-as-kse-100-loses-over-4000-points
2026-03-31,Oil prices extend gains as Brent crude futures rise to $113.17 per barrel,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1987004
2026-03-31,"Rising oil prices pose risk to Pakistan’s import bill, macroeconomic conditions, finance ministry warns",Current Account / Trade; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1987221/rising-oil-prices-pose-risk-to-pakistans-import-bill-macroeconomic-conditions-finance-ministry-warns
2026-03-31,Provinces to share oil subsidy burden under NFC formula,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1986997/provinces-to-share-oil-subsidy-burden-under-nfc-formula
2026-03-31,Pakistan’s public debt surges to Rs80.52tr,Debt / External Debt,Negative,https://www.dawn.com/news/1987010/pakistans-public-debt-surges-to-rs8052tr
2026-03-31,Ogra notifies 35pc increase in LPG rates for April,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1987222/ogra-notifies-35pc-increase-in-lpg-rates-for-april
2026-03-31,Sugar industry seeks export freedom,Current Account / Trade,Neutral,https://www.dawn.com/news/1987001/sugar-industry-seeks-export-freedom
2026-03-31,"KSE-100 gains 1,900 points day after war-driven meltdown",Stock Market (Direct),Positive,https://www.dawn.com/news/1987138/kse-100-gains-1900-points-day-after-war-driven-meltdown
2026-03-31,Conventional banks shun private lending,Banking Sector,Positive,https://www.dawn.com/news/1987003/conventional-banks-shun-private-lending
2026-03-31,Ban on low-grade diesel lifted for harvest,Current Account / Trade,Negative,https://www.dawn.com/news/1987012/ban-on-low-grade-diesel-lifted-for-harvest
2026-03-31,Auto sector moves ahead amid uncertainty,Automobile Sector,Neutral,https://www.dawn.com/news/1987005/auto-sector-moves-ahead-amid-uncertainty
2026-03-31,"LNG supplies under force majeure, not available for power generation, say officials",Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1987262/lng-supplies-under-force-majeure-not-available-for-power-generation-say-officials
2026-04-01,FBR misses collection target by Rs612bn,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1987362/fbr-misses-collection-target-by-rs612bn
2026-04-01,Inflation seen near 8.5pc in March,Inflation / CPI,Neutral,https://www.dawn.com/news/1987363/inflation-seen-near-85pc-in-march
2026-04-01,"PSX gains over 6,700 points on hopes of Middle East de-escalation",Stock Market (Direct),Positive,https://www.dawn.com/news/1987473/psx-gains-over-6700-points-on-hopes-of-middle-east-de-escalation
2026-04-01,"Petrol, diesel prices to go up further within days",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1987355/petrol-diesel-prices-to-go-up-further-within-days
2026-04-01,"SBP says teenagers can now independently own, operate bank accounts",Monetary Policy / Interest Rates; Banking Sector,Neutral,https://www.dawn.com/news/1987540/sbp-says-teenagers-can-now-independently-own-operate-bank-accounts
2026-04-01,Speculation pushes Iranian rial fourfold against rupee,Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1987360/speculation-pushes-iranian-rial-fourfold-against-rupee
2026-04-02,Power Division seeks World Bank support for new power tariff structure for industrial consumers,IMF / External Financing; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1987800/power-division-seeks-world-bank-support-for-new-power-tariff-structure-for-industrial-consumers
2026-04-02,Pakistan to seek flexibility in IMF programme for evolving contingencies amid war on Iran,IMF / External Financing,Neutral,https://www.dawn.com/news/1987856/pakistan-to-seek-flexibility-in-imf-programme-for-evolving-contingencies-amid-war-on-iran
2026-04-02,"PSX tumbles 3,500 points as Trump speech sinks hopes for quick end to war",Stock Market (Direct); Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1987801/psx-tumbles-3500-points-as-trump-speech-sinks-hopes-for-quick-end-to-war
2026-04-02,"Health tech attracting foreign investment, says OICCI",Foreign Investment / FPI,Neutral,https://www.dawn.com/news/1987645
2026-04-02,Cement sales steady during March despite Middle East war,Cement Sector,Neutral,https://www.dawn.com/news/1987642
2026-04-02,Energy costs push March inflation to 7.3pc,Inflation / CPI,Neutral,https://www.dawn.com/news/1987644/energy-costs-push-march-inflation-to-73pc
2026-04-03,Exports shrink 14pc as Mideast crisis bites,Current Account / Trade,Negative,https://www.dawn.com/news/1987940/exports-shrink-14pc-as-mideast-crisis-bites
2026-04-03,Fuel rates explode as govt withdraws blanket subsidy,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1987962/fuel-rates-explode-as-govt-withdraws-blanket-subsidy
2026-04-03,Oil prices surge 11pc as Trump promises more strikes on Iran,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1987938
2026-04-03,Provinces take the lead in doling out fuel subsidies following petrol price shock,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1988267/provinces-take-the-lead-in-doling-out-fuel-subsidies-following-petrol-price-shock
2026-04-04,"Shahid Khaqan urges govt to deregulate fuel prices, promote electric vehicles",Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1988532/shahid-khaqan-urges-govt-to-deregulate-fuel-prices-promote-electric-vehicles
2026-04-04,Editorial: Pakistan’s inability to sustain fuel subsidies underscores a deeper policy failure,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1988408
2026-04-04,Fuel shock threatens industrial activity,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1988393/fuel-shock-threatens-industrial-activity
2026-04-04,Govt faces ADB loan deadline crunch,IMF / External Financing,Negative,https://www.dawn.com/news/1988391/govt-faces-adb-loan-deadline-crunch
2026-04-04,Pakistan to return $3.5bn UAE debt before month end: official,Current Account / Trade,Neutral,https://www.dawn.com/news/1988321/pakistan-to-return-35bn-uae-debt-before-month-end-official
2026-04-04,Planning minister advocates for revising market timings to rein in oil import bill,Current Account / Trade; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1988554/planning-minister-advocates-for-revising-market-timings-to-rein-in-oil-import-bill
2026-04-04,Weekly inflation surges 9.12pc YoY due to hike in petroleum product prices,Inflation / CPI,Negative,https://www.dawn.com/news/1988390
2026-04-05,Sindh CM secures fare freeze after talks with transporters amid fuel price hike,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1988836/sindh-cm-secures-fare-freeze-after-talks-with-transporters-amid-fuel-price-hike
2026-04-05,PSX falters in a turbulent week amid oil price shock,Stock Market (Direct); Inflation / CPI; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1988671/psx-falters-in-a-turbulent-week-amid-oil-price-shock
2026-04-06,Corporate Pakistan sees recent diplomatic gains translating into tangible economic relief,IMF / External Financing; Fiscal Policy / Budget / Taxes; Current Account / Trade,Positive,https://www.dawn.com/news/1989028
2026-04-06,IMF asks Pakistan to remove fuel price distortions amid subsidy pressures,IMF / External Financing; Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1988914/imf-asks-pakistan-to-remove-fuel-price-distortions-amid-subsidy-pressures
2026-04-06,National economic self-reliance,Current Account / Trade,Neutral,https://www.dawn.com/news/1989020/national-economic-self-reliance
2026-04-06,"Ogra, PSO come under fire for poor monitoring of oil stocks",Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1989171/ogra-pso-come-under-fire-for-poor-monitoring-of-oil-stocks
2026-04-06,Representatives from Pakistan’s fan industry seek policy interventions during meeting with finmin,Current Account / Trade,Negative,https://www.dawn.com/news/1989122/representatives-from-pakistans-fan-industry-seek-policy-interventions-during-meeting-with-finmin
2026-04-06,Testing out alternative oil routes amid closure of Strait of Hormuz,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1989021
2026-04-07,‘No impact’ of Middle East conflict on remittances from Gulf countries so far: finance minister,Political Stability / Government,Neutral,https://www.dawn.com/news/1989429/no-impact-of-middle-east-conflict-on-remittances-from-gulf-countries-so-far-finance-minister
2026-04-07,"Pakistan has repaid $1.43 billion in debt, including Eurobond due April 8, adviser says",Debt / External Debt,Neutral,https://www.dawn.com/news/1989505/pakistan-has-repaid-143-billion-in-debt-including-eurobond-due-april-8-adviser-says
2026-04-07,"Asian Development Bank to support Pakistan’s solar transition, power sector reforms",IMF / External Financing; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1989454/asian-development-bank-to-support-pakistans-solar-transition-power-sector-reforms
2026-04-08,"Govt removes acting Ogra chairman amid oil supply challenges, pricing controversies",Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1989835/govt-removes-acting-ogra-chairman-amid-oil-supply-challenges-pricing-controversies
2026-04-08,"No power crisis, exports intact amid Gulf war disruptions: PM",Current Account / Trade,Negative,https://www.dawn.com/news/1989683/no-power-crisis-exports-intact-amid-gulf-war-disruptions-pm
2026-04-08,Online fuel subsidy portal shuts down due to ‘hacking attempts’ in Karachi,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1989766/online-fuel-subsidy-portal-shuts-down-due-to-hacking-attempts-in-karachi
2026-04-08,"PSX gains 14,000 points amid investor glee over US-Iran ceasefire",Stock Market (Direct),Positive,https://www.dawn.com/news/1989786/psx-gains-14000-points-amid-investor-glee-over-us-iran-ceasefire
2026-04-09,Exports to North America rise in July-February,Current Account / Trade,Neutral,https://www.dawn.com/news/1990050/exports-to-north-america-rise-in-july-february
2026-04-09,IMF expects to provide vulnerable economies hit by Middle East war up to $50 billion,IMF / External Financing,Neutral,https://www.dawn.com/news/1990259/imf-expects-to-provide-vulnerable-economies-hit-by-middle-east-war-up-to-50-billion
2026-04-09,Textile sector gets ILO support boost,Textile Sector,Positive,https://www.dawn.com/news/1990051/textile-sector-gets-ilo-support-boost
2026-04-10,State Bank of Pakistan’s reserves up $19m,Monetary Policy / Interest Rates,Positive,https://www.dawn.com/news/1990388/state-bank-of-pakistans-reserves-up-19m
2026-04-10,PSX fails to sustain ceasefire euphoria,Stock Market (Direct),Negative,https://www.dawn.com/news/1990387/psx-fails-to-sustain-ceasefire-euphoria
2026-04-10,Manufacturers asked to boost fertiliser supply,Fertilizer Sector,Positive,https://www.dawn.com/news/1990390/manufacturers-asked-to-boost-fertiliser-supply
2026-04-10,PIA fleet expansion on the cards,Oil & Gas / Energy Sector; Privatization / Divestment,Neutral,https://www.dawn.com/news/1990392/pia-fleet-expansion-on-the-cards
2026-04-10,Chinese firm to invest $120m in tyre sector,Current Account / Trade,Positive,https://www.dawn.com/news/1990393/chinese-firm-to-invest-120m-in-tyre-sector
2026-04-10,Asian Development Bank upgrades Pakistan’s economic growth rate to 3.5pc,IMF / External Financing; GDP / Economic Growth,Positive,https://www.dawn.com/news/1990480/asian-development-bank-upgrades-pakistans-economic-growth-rate-to-35pc
2026-04-10,Govt uses less than half of development budget in three quarters,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1990382
2026-04-11,Diesel price cut by Rs135; petrol sees drop of Rs12,Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1990666/diesel-price-cut-by-rs135-petrol-sees-drop-of-rs12
2026-04-11,Global growth to suffer due to Middle East war: World Bank chief,IMF / External Financing,Neutral,https://www.dawn.com/news/1990654/global-growth-to-suffer-due-to-middle-east-war-world-bank-chief
2026-04-11,Short-term inflation surges by 12.15pc,Inflation / CPI,Negative,https://www.dawn.com/news/1990660/short-term-inflation-surges-by-1215pc
2026-04-11,Stocks rebound on eve of peace talks,Inflation / CPI,Neutral,https://www.dawn.com/news/1990652/stocks-rebound-on-eve-of-peace-talks
2026-04-12,IT sector drives services’ exports,Current Account / Trade,Neutral,https://www.dawn.com/news/1990900/it-sector-drives-services-exports
2026-04-12,Equities snap 10-week losing streak on ceasefire optimism,Stock Market (Direct),Neutral,https://www.dawn.com/news/1990898/equities-snap-10-week-losing-streak-on-ceasefire-optimism
2026-04-13,"PSX sheds 6,600 points after Trump announces Hormuz blockade",Stock Market (Direct),Negative,https://www.dawn.com/news/1991302/psx-sheds-6600-points-after-trump-announces-hormuz-blockade
2026-04-13,How will the oil market behave in the days and weeks ahead?,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1991281
2026-04-13,Gas supply to power sector may double amid LNG shortfall,Oil & Gas / Energy Sector; Fertilizer Sector,Negative,https://www.dawn.com/news/1991162/gas-supply-to-power-sector-may-double-amid-lng-shortfall
2026-04-13,Fitch affirms Pakistan’s credit rating at ‘B-’,Credit Rating,Neutral,https://www.dawn.com/news/1991344/fitch-affirms-pakistans-credit-rating-at-b
2026-04-13,A steady erasure of dollar dependence,Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1991282/a-steady-erasure-of-dollar-dependence
2026-04-13,"Aurangzeb arrives in Washington for IMF, World Bank spring meetings",IMF / External Financing,Neutral,https://www.dawn.com/news/1991299/aurangzeb-arrives-in-washington-for-imf-world-bank-spring-meetings
2026-04-14,"Pakistan pushes for reform, investment at WB-IMF spring meetings",IMF / External Financing,Neutral,https://www.dawn.com/news/1991489
2026-04-14,Tax rationalisation to cut auto prices,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1991486/tax-rationalisation-to-cut-auto-prices
2026-04-14,Naqvi calls on businessmen to bring back ‘20-30pc’ of wealth to Pakistan,Political Stability / Government,Neutral,https://www.dawn.com/news/1991683/naqvi-calls-on-businessmen-to-bring-back-20-30pc-of-wealth-to-pakistan
2026-04-14,Unannounced gas cuts make Karachiites’ lives miserable,Political Stability / Government,Neutral,https://www.dawn.com/news/1991561/unannounced-gas-cuts-make-karachiites-lives-miserable
2026-04-14,"Bulls take charge as KSE-100 rallies 5,000 points",Stock Market (Direct),Positive,https://www.dawn.com/news/1991610/bulls-take-charge-as-kse-100-rallies-5000-points
2026-04-14,"Aurangzeb says ‘all options on table’ to replace UAE’s $3.5bn loan, weighs strategic fuel reserve",IMF / External Financing,Neutral,https://www.dawn.com/news/1991606/aurangzeb-says-all-options-on-table-to-replace-uaes-35bn-loan-weighs-strategic-fuel-reserve
2026-04-14,Govt allows cottonseed imports with conditions,Current Account / Trade,Neutral,https://www.dawn.com/news/1991488/govt-allows-cottonseed-imports-with-conditions
2026-04-15,Pakistan legalises virtual assets,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1991807/pakistan-legalises-virtual-assets
2026-04-15,Pakistan explores financing options to stabilise foreign exchange reserves,Foreign Reserves,Neutral,https://www.dawn.com/news/1991805
2026-04-15,"World stocks rise, oil prices retreat",Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1991804/world-stocks-rise-oil-prices-retreat
2026-04-15,"Saudi Arabia pledges $3bn fresh deposit, extends $5bn facility through 2028",IMF / External Financing,Neutral,https://www.dawn.com/news/1991877/saudi-arabia-pledges-3bn-fresh-deposit-extends-5bn-facility-through-2028
2026-04-15,Pakistan considering buying LNG on spot market to offset supply disruptions caused by Iran war: petroleum minister,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1992034/pakistan-considering-buying-lng-on-spot-market-to-offset-supply-disruptions-caused-by-iran-war-petroleum-minister
2026-04-15,"IMF advises Pakistan to phase out fuel subsidies, broaden tax base for medium-term sustainability",IMF / External Financing; Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1992005/imf-advises-pakistan-to-phase-out-fuel-subsidies-broaden-tax-base-for-medium-term-sustainability
2026-04-15,Listed consumer firms’ profit rises 28pc,Banking Sector,Positive,https://www.dawn.com/news/1991806/listed-consumer-firms-profit-rises-28pc
2026-04-15,IMF sees Middle East conflict fuelling global inflation,Inflation / CPI; IMF / External Financing; GDP / Economic Growth,Neutral,https://www.dawn.com/news/1991808/imf-sees-middle-east-conflict-fuelling-global-inflation
2026-04-15,"PSX gains nearly 2,900 points amid hopes of US-Iran talks reviving",Stock Market (Direct),Positive,https://www.dawn.com/news/1991921/psx-gains-nearly-2900-points-amid-hopes-of-us-iran-talks-reviving
2026-04-15,"Finance minister meets with US commerce secretary, briefs IMF official on war’s impact on Pakistan",IMF / External Financing,Neutral,https://www.dawn.com/news/1991925/finance-minister-meets-with-us-commerce-secretary-briefs-imf-official-on-wars-impact-on-pakistan
2026-04-15,Farmers owning under 12 acres eligible for new federal subsidy scheme,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1991936/farmers-owning-under-12-acres-eligible-for-new-federal-subsidy-scheme
2026-04-16,"Biggest well begins oil, gas production",Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1992145/biggest-well-begins-oil-gas-production
2026-04-16,Current account posts surplus of $1.07bn in March,Current Account / Trade,Neutral,https://www.dawn.com/news/1992290/current-account-posts-surplus-of-107bn-in-march
2026-04-16,"IMF managing director meets Aurangzeb, hails Pakistan’s reform progress, macroeconomic stability",IMF / External Financing,Neutral,https://www.dawn.com/news/1992252/imf-managing-director-meets-aurangzeb-hails-pakistans-reform-progress-macroeconomic-stability
2026-04-16,"Next KP budget to prioritise youth empowerment, low-income families’ uplift: CM Afridi",Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1992191/next-kp-budget-to-prioritise-youth-empowerment-low-income-families-uplift-cm-afridi
2026-04-16,Pakistan receives $2bn from Saudi Arabia: State Bank,Banking Sector,Neutral,https://www.dawn.com/news/1992225/pakistan-receives-2bn-from-saudi-arabia-state-bank
2026-04-17,Textile exports drop 7.06pc,Current Account / Trade; Textile Sector,Negative,https://www.dawn.com/news/1992447/textile-exports-drop-706pc
2026-04-17,"Pakistan, Saudi Arabia sign agreement to extend $3bn deposit",Monetary Policy / Interest Rates; IMF / External Financing,Neutral,https://www.dawn.com/news/1992553/pakistan-saudi-arabia-sign-agreement-to-extend-3bn-deposit
2026-04-17,Pakistan raises $500m through Eurobond after 4-year hiatus,Monetary Policy / Interest Rates; Debt / External Debt,Neutral,https://www.dawn.com/news/1992643/pakistan-raises-500m-through-eurobond-after-4-year-hiatus
2026-04-17,NA panel seeks review of high taxes on mobile phones,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1992464/na-panel-seeks-review-of-high-taxes-on-mobile-phones
2026-04-17,LHC upholds govt’s policy abolishing free electricity units for power sector employees,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1992600/lhc-upholds-govts-policy-abolishing-free-electricity-units-for-power-sector-employees
2026-04-17,FDI surges to $167m in March,Foreign Investment / FPI,Positive,https://www.dawn.com/news/1992448/fdi-surges-to-167m-in-march
2026-04-17,Auto financing rises to Rs345bn,Monetary Policy / Interest Rates; Automobile Sector,Positive,https://www.dawn.com/news/1992446/auto-financing-rises-to-rs345bn
2026-04-17,Aurangzeb lauds Beijing’s support for Pakistan’s IMF programme during meeting with Chinese counterpart,IMF / External Financing,Neutral,https://www.dawn.com/news/1992576/aurangzeb-lauds-beijings-support-for-pakistans-imf-programme-during-meeting-with-chinese-counterpart
2026-04-18,Basmati exports defy war jolt,Current Account / Trade,Neutral,https://www.dawn.com/news/1992768/basmati-exports-defy-war-jolt
2026-04-18,Dollar slips below Rs279 after 3 years,Currency / Exchange Rate; IMF / External Financing,Neutral,https://www.dawn.com/news/1992766/dollar-slips-below-rs279-after-3-years
2026-04-18,Editorial: The current crisis underscores the structural vulnerability of our power sector to external geopolitical shocks,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1992785
2026-04-18,"Fuel, food drive weekly inflation to 12.16pc",Inflation / CPI,Neutral,https://www.dawn.com/news/1992771/fuel-food-drive-weekly-inflation-to-1216pc
2026-04-18,Ordinary Pakistanis are being made to pay for the state’s failure to tax its elite constituents,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1992782
2026-04-18,SBP says govt has paid $2bn to UAE,Monetary Policy / Interest Rates; Current Account / Trade,Neutral,https://www.dawn.com/news/1993003/sbp-says-govt-has-paid-2bn-to-uae
2026-04-19,Pakistan in discussion with Qatar for supply of LNG cargoes amid electricity shortfall,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1993233/pakistan-in-discussion-with-qatar-for-supply-of-lng-cargoes-amid-electricity-shortfall
2026-04-19,Pakistan eyes $1.2bn inflow next month,IMF / External Financing,Neutral,https://www.dawn.com/news/1993103/pakistan-eyes-12bn-inflow-next-month
2026-04-19,PSX extends weekly gains on easing geopolitical tensions,Stock Market (Direct),Neutral,https://www.dawn.com/news/1993098/psx-extends-weekly-gains-on-easing-geopolitical-tensions
2026-04-19,Economy can weather Iran war risks: SBP chief,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1993102/economy-can-weather-iran-war-risks-sbp-chief
2026-04-19,Govt vows growth-focused budget consultation,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1993100/govt-vows-growth-focused-budget-consultation
2026-04-19,Food import bill jumps to $7.09bn,Current Account / Trade,Negative,https://www.dawn.com/news/1993099/food-import-bill-jumps-to-709bn
2026-04-19,Korangi Harbour gets Rs120m floating jetty,Current Account / Trade,Neutral,https://www.dawn.com/news/1993101/korangi-harbour-gets-rs120m-floating-jetty
2026-04-20,Addressing markup consumer prices,Inflation / CPI,Neutral,https://www.dawn.com/news/1993311/addressing-markup-consumer-prices
2026-04-20,"Govt forsees economic slowdown during current, next fiscal years due to Middle East war",Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1993522/govt-forsees-economic-slowdown-during-current-next-fiscal-years-due-to-middle-east-war
2026-04-20,How resilient are Pakistan’s two lifelines of foreign exchange: exports and remittances?,Current Account / Trade,Neutral,https://www.dawn.com/news/1993309
2026-04-20,"PSX plunges over 1,700 points amid Middle East tensions",Stock Market (Direct),Negative,https://www.dawn.com/news/1993464/psx-plunges-over-1700-points-amid-middle-east-tensions
2026-04-20,Pakistan increases Eurobond from $500m to $750m,Debt / External Debt,Neutral,https://www.dawn.com/news/1993495/pakistan-increases-eurobond-from-500m-to-750m
2026-04-20,UN survey says economic growth momentum weakening in Asia-Pacific developing countries,GDP / Economic Growth; Debt / External Debt,Positive,https://www.dawn.com/news/1993436/un-survey-says-economic-growth-momentum-weakening-in-asia-pacific-developing-countries
2026-04-21,Rs3bn telecom green sukuk launched,Debt / External Debt,Neutral,https://www.dawn.com/news/1993648/rs3bn-telecom-green-sukuk-launched
2026-04-21,PSX gains over 900 points amid geopolitical uncertainty,Stock Market (Direct),Positive,https://www.dawn.com/news/1993746/psx-gains-over-900-points-amid-geopolitical-uncertainty
2026-04-21,Azerbaijan says it is ready to supply LNG to Pakistan,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1993802/azerbaijan-says-it-is-ready-to-supply-lng-to-pakistan
2026-04-22,"NHA, ADB sign agreement to develop 2 sections of M6 Motorway",IMF / External Financing,Neutral,https://www.dawn.com/news/1994099/nha-adb-sign-agreement-to-develop-2-sections-of-m6-motorway
2026-04-22,Oil prices climb 3pc amid standoff,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1993956/oil-prices-climb-3pc-amid-standoff
2026-04-22,PM Shehbaz directs to accelerate efforts for promoting electric vehicles in Pakistan,Current Account / Trade,Positive,https://www.dawn.com/news/1994083/pm-shehbaz-directs-to-accelerate-efforts-for-promoting-electric-vehicles-in-pakistan
2026-04-22,Trade with Middle East hit by tensions,Current Account / Trade,Negative,https://www.dawn.com/news/1993961/trade-with-middle-east-hit-by-tensions
2026-04-23,"PSX tumbles 1,577 points amid volatility",Stock Market (Direct),Negative,https://www.dawn.com/news/1994242/psx-tumbles-1577-points-amid-volatility
2026-04-23,SECP approves two more IPOs on Pakistan Stock Exchange,Stock Market (Direct),Positive,https://www.dawn.com/news/1994245
2026-04-23,SBP curbs fail to dent appetite for dollars,Monetary Policy / Interest Rates,Negative,https://www.dawn.com/news/1994247/sbp-curbs-fail-to-dent-appetite-for-dollars
2026-04-23,Pakistan seeks three spot LNG cargoes in first tender since Dec 2023,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1994311/pakistan-seeks-three-spot-lng-cargoes-in-first-tender-since-dec-2023
2026-04-23,Oil prices jump $3 a barrel,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1994244/oil-prices-jump-3-a-barrel
2026-04-23,"ADB deepens Pakistan engagement with $3.67bn commitments, targets fiscal reform and minerals",IMF / External Financing,Neutral,https://www.dawn.com/news/1994349/adb-deepens-pakistan-engagement-with-367bn-commitments-targets-fiscal-reform-and-minerals
2026-04-23,FBR revises property valuation in six cities,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1994248/fbr-revises-property-valuation-in-six-cities
2026-04-23,Customs increases import valuation for 62 old and used mobile phone models,Current Account / Trade,Neutral,https://www.dawn.com/news/1994373/customs-increases-import-valuation-for-62-old-and-used-mobile-phone-models
2026-04-23,"At least 62,000MW more needed by 2035 to support economic growth",GDP / Economic Growth,Neutral,https://www.dawn.com/news/1994362/at-least-62000mw-more-needed-by-2035-to-support-economic-growth
2026-04-23,"KSE-100 plunges below 170,000-mark as bears maintain control of PSX",Stock Market (Direct),Negative,https://www.dawn.com/news/1994338/kse-100-plunges-below-170000-mark-as-bears-maintain-control-of-psx
2026-04-24,Oil prices jump after renewed flare-up,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1994522/oil-prices-jump-after-renewed-flare-up
2026-04-24,"Pakistan repays $3.45bn to UAE, confirms central bank",Monetary Policy / Interest Rates; Banking Sector,Neutral,https://www.dawn.com/news/1994616/pakistan-repays-345bn-to-uae-confirms-central-bank
2026-04-24,Pakistan secures 3 bids for spot LNG cargoes,Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1994734/pakistan-secures-3-bids-for-spot-lng-cargoes
2026-04-24,SBP buys back Rs309.5bn PIBs in second auction,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1994526/sbp-buys-back-rs3095bn-pibs-in-second-auction
2026-04-25,Strait of Hormuz closure pushes Pakistan into expensive $18.4 per mmBtu LNG deal,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1994972/strait-of-hormuz-closure-pushes-pakistan-into-expensive-184-per-mmbtu-lng-deal
2026-04-25,Short-term inflation surges by 14 per cent,Inflation / CPI,Negative,https://www.dawn.com/news/1994882/short-term-inflation-surges-by-14-per-cent
2026-04-26,Another petroleum price hike triggers widespread anxiety,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1995067
2026-04-26,Bears return to PSX amid geopolitical tensions,Stock Market (Direct),Negative,https://www.dawn.com/news/1995084/bears-return-to-psx-amid-geopolitical-tensions
2026-04-26,IMF executive board to meet on May 8 to approve disbursement of over $1.2bn to Pakistan,IMF / External Financing,Positive,https://www.dawn.com/news/1995256/imf-executive-board-to-meet-on-may-8-to-approve-disbursement-of-over-12bn-to-pakistan
2026-04-26,Iran war jitters to influence policy rate decision,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1995088/iran-war-jitters-to-influence-policy-rate-decision
