Date,News,What It Affects,Sentiment,Source
2026-02-24,Gold falls from three-week high on profit-booking,Currency / Exchange Rate; Global Markets / Fed,Negative,https://www.dawn.com/news/1975402/gold-falls-from-three-week-high-on-profit-booking
2026-02-24,OGDCL quarterly profit slumps to Rs35bn,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1975356/ogdcl-quarterly-profit-slumps-to-rs35bn
2026-02-24,Trade gap widens 42pc with nine countries to $9bn,Current Account / Trade,Positive,https://www.dawn.com/news/1975357/trade-gap-widens-42pc-with-nine-countries-to-9bn
2026-02-25,IMF mission opens talks with central bank on Pakistan’s loan programmes,IMF / External Financing; Banking Sector,No Signal,https://www.dawn.com/news/1975678/imf-mission-opens-talks-with-central-bank-on-pakistans-loan-programmes
2026-02-25,"KSE-100 plunges over 1,600 points, closes in the red",Stock Market (Direct),Negative,https://www.dawn.com/news/1975658/kse-100-plunges-over-1600-points-closes-in-the-red
2026-02-25,PM Shehbaz stresses need for reducing direct taxes in upcoming budget to facilitate business community,Fiscal Policy / Budget / Taxes; Cement Sector,Positive,https://www.dawn.com/news/1975684/pm-shehbaz-stresses-need-for-reducing-direct-taxes-in-upcoming-budget-to-facilitate-business-community
2026-02-25,Punjab’s extravagant spending while people are overburdened with taxes demonstrates the priorities of the ruling elite,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1975636
2026-02-26,Auto assemblers fear market distortion after duty decision on range-extended electric vehicles,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1975815
2026-02-26,"Bears weaken grip on bourse as KSE-100 advances over 4,200 points",Stock Market (Direct),Negative,https://www.dawn.com/news/1975879/bears-weaken-grip-on-bourse-as-kse-100-advances-over-4200-points
2026-02-26,Gold gains on softer dollar; Iran-US talks in focus,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1975882/gold-gains-on-softer-dollar-iran-us-talks-in-focus
2026-02-26,NBP posts record Rs86bn profit in 2025,Fiscal Policy / Budget / Taxes; Banking Sector,Positive,https://www.dawn.com/news/1975813/nbp-posts-record-rs86bn-profit-in-2025
2026-02-26,Power sector bleeds Rs1tr annually,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1975814/power-sector-bleeds-rs1tr-annually
2026-02-26,Public Accounts Committee raps NBP over failure to recover public funds,Banking Sector,Negative,https://www.dawn.com/news/1975806/public-accounts-committee-raps-nbp-over-failure-to-recover-public-funds
2026-02-26,Rupee shows range-bound movement against key currencies,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1975885/rupee-shows-range-bound-movement-against-key-currencies
2026-02-26,TTAP decides to give ‘positive response’ to any offer of talks by the government,Political Stability / Government,No Signal,https://www.dawn.com/news/1975909/ttap-decides-to-give-positive-response-to-any-offer-of-talks-by-the-government
2026-02-27,Banks earn Rs671bn profits in 2025,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1976016/banks-earn-rs671bn-profits-in-2025
2026-02-27,Bears take charge as KSE-100 closes over 800 points lower,Stock Market (Direct); Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1976109/bears-take-charge-as-kse-100-closes-over-800-points-lower
2026-02-27,CCP clears acquisition of Attock Cement,Cement Sector,No Signal,https://www.dawn.com/news/1976013/ccp-clears-acquisition-of-attock-cement
2026-02-27,Engro Holdings reports earnings higher than expectations,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1976121/engro-holdings-reports-earnings-higher-than-expectations
2026-02-27,Fuel cost adjustment row erupts over PM’s power package,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1976014/fuel-cost-adjustment-row-erupts-over-pms-power-package
2026-02-27,Gold heads for seventh straight monthly gain on safe-haven demand,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1976131/gold-heads-for-seventh-straight-monthly-gain-on-safe-haven-demand
2026-02-27,"Petrol, diesel prices likely to rise by Rs7 for next fortnight",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1976173/petrol-diesel-prices-likely-to-rise-by-rs7-for-next-fortnight
2026-02-27,"Tax authorities can raid without notice, FCC rules",Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1976046/tax-authorities-can-raid-without-notice-fcc-rules
2026-02-28,Export challenges mount for textiles,Fiscal Policy / Budget / Taxes; Current Account / Trade,No Signal,https://www.dawn.com/news/1976291/export-challenges-mount-for-textiles
2026-02-28,"Govt flags geopolitical, commodity risks despite improving growth outlook",Inflation / CPI,No Signal,https://www.dawn.com/news/1976292
2026-02-28,PSX slips as border tensions unnerve investors,Stock Market (Direct),Negative,https://www.dawn.com/news/1976285/psx-slips-as-border-tensions-unnerve-investors
2026-03-01,FBR misses collection target by Rs429bn in eight months,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1976864/fbr-misses-collection-target-by-rs429bn-in-eight-months
2026-03-01,"Govt hikes petrol price by Rs8, high-speed diesel by Rs5",Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1976674/govt-hikes-petrol-price-by-rs8-high-speed-diesel-by-rs5
2026-03-01,How US-Iran tensions could shape world markets,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1976825/how-us-iran-tensions-could-shape-world-markets
2026-03-01,IMF discusses economic outlook with multinationals,IMF / External Financing; Fiscal Policy / Budget / Taxes; Foreign Investment / FPI,No Signal,https://www.dawn.com/news/1976860/imf-discusses-economic-outlook-with-multinationals
2026-03-01,"Oil jumps 10pc on Iran conflict and could spike to $100 a barrel, analysts say",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1977102/oil-jumps-10pc-on-iran-conflict-and-could-spike-to-100-a-barrel-analysts-say
2026-03-02,A rare policy alignment for exports,Monetary Policy / Interest Rates; Current Account / Trade,No Signal,https://www.dawn.com/news/1976954/a-rare-policy-alignment-for-exports
2026-03-02,Govt to translate impact of rising global oil prices to consumers under existing fortnightly mechanism,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1977522/govt-to-translate-impact-of-rising-global-oil-prices-to-consumers-under-existing-fortnightly-mechanism
2026-03-02,Indigenisation focused growth strategy,Foreign Investment / FPI,Positive,https://www.dawn.com/news/1976938/indigenisation-focused-growth-strategy
2026-03-02,Inflation update: power bills and produce push inflation to 6.98pc,Inflation / CPI,No Signal,https://www.dawn.com/news/1977472/inflation-update-power-bills-and-produce-push-inflation-to-698pc
2026-03-02,"KSE-100 plunges 16,089 points in record one-day drop",Stock Market (Direct),Negative,https://www.dawn.com/news/1977356/kse-100-plunges-16089-points-in-record-one-day-drop
2026-03-02,Lessons to learn from Africa and Indonesia’s experiences and strategic actions in the mining sector,Current Account / Trade,No Signal,https://www.dawn.com/news/1976950
2026-03-02,"Pakistan’s solar saga is not a tale of excess panels or regulatory anxiety, but a test of planning philosophy",Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1976944
2026-03-02,"Rupee holds steady against dollar in interbank, open market",Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1977376/rupee-holds-steady-against-dollar-in-interbank-open-market
2026-03-02,"Talks between Pakistan, IMF mission go virtual amid regional volatility",IMF / External Financing,Negative,https://www.dawn.com/news/1977511/talks-between-pakistan-imf-mission-go-virtual-amid-regional-volatility
2026-03-02,UAE halts stock markets for two days after Iran strikes,Stock Market (Direct),Negative,https://www.dawn.com/news/1977146/uae-halts-stock-markets-for-two-days-after-iran-strikes
2026-03-03,Bloodbath at PSX as region reels from fallout of war,Stock Market (Direct),Negative,https://www.dawn.com/news/1977694/bloodbath-at-psx-as-region-reels-from-fallout-of-war
2026-03-03,Global markets turmoil intensifies on Iran war,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1977946/global-markets-turmoil-intensifies-on-iran-war
2026-03-03,Gold extends gains as Middle East war prompts flight to safety,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1977812/gold-extends-gains-as-middle-east-war-prompts-flight-to-safety
2026-03-03,Ogra cuts LPG prices by 0.9pc for current month,Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1977723
2026-03-03,Privatisation Commission board recommends Fauji Fertiliser’s inclusion in consortium that won PIA auction,Fertilizer Sector; Privatization / Divestment,No Signal,https://www.dawn.com/news/1977961/privatisation-commission-board-recommends-fauji-fertilisers-inclusion-in-consortium-that-won-pia-auction
2026-03-03,Roadmap urged for competitive auto industry,Automobile Sector,No Signal,https://www.dawn.com/news/1977726/roadmap-urged-for-competitive-auto-industry
2026-03-03,Rupee holds steady against dollar as markets eye global cues,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1977880/rupee-holds-steady-against-dollar-as-markets-eye-global-cues
2026-03-03,"Strait of Hormuz crisis triggers fears of surge in costs of oil, LNG, insurance",Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1977728
2026-03-03,"Surplus generation capacity, high fixed costs permanent source of high consumer-end power tariffs: Nepra report",Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1977943/surplus-generation-capacity-high-fixed-costs-permanent-source-of-high-consumer-end-power-tariffs-nepra-report
2026-03-04,"5.6m cotton bales produced during 2025-26 season, 45pc short of target",Current Account / Trade; Textile Sector,No Signal,https://www.dawn.com/news/1978140
2026-03-04,"Exports contract 8.76pc in February, reversing brief recovery",Current Account / Trade,Negative,https://www.dawn.com/news/1978144
2026-03-04,"KSE-100 plummets over 1,300 points to close in red after early gains",Stock Market (Direct); Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1978209/kse-100-plummets-over-1300-points-to-close-in-red-after-early-gains
2026-03-04,Oil prices rise 1pc as geopolitical tensions disrupt ME supply,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1978216/oil-prices-rise-1pc-as-geopolitical-tensions-disrupt-me-supply
2026-03-04,Urea sales fall 41pc in two months,Fertilizer Sector,Negative,https://www.dawn.com/news/1978139/urea-sales-fall-41pc-in-two-months
2026-03-05,Asian Development Bank issues $100m green bond,IMF / External Financing,No Signal,https://www.dawn.com/news/1978574/asian-development-bank-issues-100m-green-bond
2026-03-05,"Bulls regain control, KSE-100 rebounds over 5,400 points",Stock Market (Direct),Positive,https://www.dawn.com/news/1978614/bulls-regain-control-kse-100-rebounds-over-5400-points
2026-03-05,"By endorsing sham austerity, IMF has failed its duty-of-care responsibility to Pakistanis",IMF / External Financing; Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1978518
2026-03-05,Centre orders monitoring of petrol stations amid hoarding concerns,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1978690/pakistan-orders-petrol-station-inspections
2026-03-05,Dollar rally pauses as market sentiment turns a little more upbeat,Currency / Exchange Rate,Positive,https://www.dawn.com/news/1978617/dollar-rally-pauses-as-market-sentiment-turns-a-little-more-upbeat
2026-03-05,"Dollar, bonds, or gold — which is the safest haven to hold during the ongoing Middle East conflict?",Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1978742/dollar-bonds-or-gold-which-is-the-safest-haven-to-hold-during-the-ongoing-middle-east-conflict
2026-03-05,Govt again raises T-bill rates,Monetary Policy / Interest Rates,Negative,https://www.dawn.com/news/1978498/govt-again-raises-t-bill-rates
2026-03-05,Middle East crisis hits local industries; auto sector braces for impact,Fertilizer Sector; Automobile Sector,Negative,https://www.dawn.com/news/1978500
2026-03-05,SBP seen holding rates steady as oil surge threatens inflation trajectory,Monetary Policy / Interest Rates; Inflation / CPI; Banking Sector,Negative,https://www.dawn.com/news/1978691/sbp-seen-holding-rates-steady-as-oil-surge-threatens-inflation-trajectory
2026-03-05,Services exports rise on back of IT boom,Current Account / Trade,Positive,https://www.dawn.com/news/1978497/services-exports-rise-on-back-of-it-boom
2026-03-05,Ship agents push for rule change,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1978496/ship-agents-push-for-rule-change
2026-03-06,CDWP approves 11 development projects worth Rs123 billion,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1978934
2026-03-06,Currency traders trying to reconnect with Dubai amid escalating Iran conflict,Monetary Policy / Interest Rates; Currency / Exchange Rate; Foreign Reserves,Positive,https://www.dawn.com/news/1978935
2026-03-06,Leather industry seeks regulatory relief,Current Account / Trade,Positive,https://www.dawn.com/news/1978932/leather-industry-seeks-regulatory-relief
2026-03-06,Oil jumps 5pc on supply concerns amid widening Middle East conflict,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1978937
2026-03-06,PM tells provincial govts to take strict action against those hoarding petroleum products,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1979067/pm-tells-provincial-govts-to-take-strict-action-against-those-hoarding-petroleum-products
2026-03-06,"Volatility returns as market plunges over 3,000 points",Stock Market (Direct),Negative,https://www.dawn.com/news/1979007/volatility-returns-as-market-plunges-over-3000-points
2026-03-06,"Weekly inflation edges up as chicken, fuel prices rise",Inflation / CPI,Negative,https://www.dawn.com/news/1979040/weekly-inflation-edges-up-as-chicken-fuel-prices-rise
2026-03-07,Industrialists slam government’s policy of gas supply suspension amid recent power tariff increase,Fiscal Policy / Budget / Taxes; Current Account / Trade,Negative,https://www.dawn.com/news/1979322
2026-03-07,Short-term inflation hits households hard,Inflation / CPI,No Signal,https://www.dawn.com/news/1979321/short-term-inflation-hits-households-hard
2026-03-07,‘Petrol bomb’ falls on Pakistan amid war,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1979341/petrol-bomb-falls-on-pakistan-amid-war
2026-03-08,External sector faces instability amid Middle East crisis,Inflation / CPI; Currency / Exchange Rate; Current Account / Trade,Negative,https://www.dawn.com/news/1979649/external-sector-faces-instability-amid-middle-east-crisis
2026-03-08,Industry questions fuel price surge despite ‘old stocks’ amid Middle East conflict,Inflation / CPI,Neutral,https://www.dawn.com/news/1979647
2026-03-08,Three petrol shipments expected on Monday: petroleum minister,Current Account / Trade; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1979807/three-petrol-shipments-expected-on-monday-petroleum-minister
2026-03-09,"Bloodbath at PSX as KSE-100 slides over 11,000 points",Stock Market (Direct); Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1980057/bloodbath-at-psx-as-kse-100-slides-over-11000-points
2026-03-09,"For Pakistan, the consequences of an oil shock begin not on the battlefield but in the balance of payments",Inflation / CPI; Current Account / Trade; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1980037
2026-03-09,In the eye of a perfect storm,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1980035/in-the-eye-of-a-perfect-storm
2026-03-09,PM to unveil austerity plan today to cope with war fallout,Current Account / Trade; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1979989/pm-to-unveil-austerity-plan-today-to-cope-with-war-fallout
2026-03-09,SBP maintains policy rate at 10.5pc,Monetary Policy / Interest Rates,No Signal,https://www.dawn.com/news/1980133/sbp-maintains-policy-rate-at-105pc
2026-03-09,Why is Asia so reliant on Middle Eastern oil?,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1980077/why-is-asia-so-reliant-on-middle-eastern-oil
2026-03-10,"4 fuel-laden ships reach Pakistan amid concerns about shortages, 3 yet to berth",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1980592/4-fuel-laden-ships-reach-pakistan-amid-concerns-about-shortages-3-yet-to-berth
2026-03-10,"Bulls return as KSE-100 surges past 9,000 points, market closes in the green",Stock Market (Direct),Positive,https://www.dawn.com/news/1980474/bulls-return-as-kse-100-surges-past-9000-points-market-closes-in-the-green
2026-03-10,"Gold gains on weaker dollar, easing inflation concerns",Monetary Policy / Interest Rates; Inflation / CPI; Currency / Exchange Rate; Banking Sector,Negative,https://www.dawn.com/news/1980485/gold-gains-on-weaker-dollar-easing-inflation-concerns
2026-03-10,"High interest rate to hit economy in war times, warn businesses",Monetary Policy / Interest Rates,Negative,https://www.dawn.com/news/1980387/high-interest-rate-to-hit-economy-in-war-times-warn-businesses
2026-03-10,Oil prices go haywire as Iran welcomes new supreme leader,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1980416/oil-prices-go-haywire-as-iran-welcomes-new-supreme-leader
2026-03-10,Paltry growth in exports to EU in first seven months of 2025-26,Current Account / Trade,Positive,https://www.dawn.com/news/1980397
2026-03-10,"Urea, DAP supply lines open; govt assures farmers of stable fertiliser supply",Fertilizer Sector,No Signal,https://www.dawn.com/news/1980382
2026-03-11,Auto sales rise 43pc in July-February,Automobile Sector,Positive,https://www.dawn.com/news/1980724/auto-sales-rise-43pc-in-july-february
2026-03-11,Finance minister stresses ‘more balanced’ system where capital markets complement banking sector,Banking Sector,No Signal,https://www.dawn.com/news/1980943/finance-minister-stresses-more-balanced-system-where-capital-markets-complement-banking-sector
2026-03-11,Gold edges higher on safe-haven demand ahead of US CPI data,Inflation / CPI,Negative,https://www.dawn.com/news/1980850/gold-edges-higher-on-safe-haven-demand-ahead-of-us-cpi-data
2026-03-11,Govt to table SOE bills for IMF compliance,IMF / External Financing; Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1980722/govt-to-table-soe-bills-for-imf-compliance
2026-03-11,KSE-100 ends lower after early rally loses steam,Stock Market (Direct),Negative,https://www.dawn.com/news/1980849/kse-100-ends-lower-after-early-rally-loses-steam
2026-03-11,PM Shehbaz directs FBR to boost tax collection,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1980723
2026-03-11,Tanker drivers claim they are facing long waits at depots due to fuel shortage,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1980901/tanker-drivers-claim-they-are-facing-long-waits-at-depots-due-to-fuel-shortage
2026-03-12,Energy spike shrinks room for rate cuts,Inflation / CPI,Positive,https://www.dawn.com/news/1981170/energy-spike-shrinks-room-for-rate-cuts
2026-03-12,Fighting oil price hikes,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1981204/fighting-oil-price-hikes
2026-03-12,Fuel price hike adds to Ramazan inflation burden,Inflation / CPI; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1981185/fuel-price-hike-adds-to-ramazan-inflation-burden
2026-03-12,"Gold falls on firmer dollar, dimming US rate cut hopes",Currency / Exchange Rate,Positive,https://www.dawn.com/news/1981252/gold-falls-on-firmer-dollar-dimming-us-rate-cut-hopes
2026-03-12,"IMF mission fails to reach staff-level agreement with Pakistan, talks to continue",IMF / External Financing,Negative,https://www.dawn.com/news/1981220/imf-mission-fails-to-reach-staff-level-agreement-with-pakistan-talks-to-continue
2026-03-12,Ogra notifies massive increase in RLNG price for March,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1981311/ogra-notifies-massive-increase-in-rlng-price-for-march
2026-03-12,Oil imports on CIF basis allowed for 60 days,Monetary Policy / Interest Rates; Current Account / Trade; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1981173/oil-imports-on-cif-basis-allowed-for-60-days
2026-03-12,PIA raises fuel surcharge as Gulf crisis drives up costs,Privatization / Divestment,Negative,https://www.dawn.com/news/1981330/pia-raises-fuel-surcharge-as-gulf-crisis-drives-up-costs
2026-03-12,"Stocks tumble as KSE-100 sheds more than 1,400 points",Stock Market (Direct); IMF / External Financing; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1981243/stocks-tumble-as-kse-100-sheds-more-than-1400-points
2026-03-12,Textile exporters warn of disadvantages of current tax and regulatory framework,Fiscal Policy / Budget / Taxes; Textile Sector,Negative,https://www.dawn.com/news/1981169
2026-03-13,Govt strives to save ‘hard-earned’ economic stability,IMF / External Financing,No Signal,https://www.dawn.com/news/1981521/govt-strives-to-save-hard-earned-economic-stability
2026-03-13,Market volatility continues as KSE-100 closes in the red,Stock Market (Direct); Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1981629/market-volatility-continues-as-kse-100-closes-in-the-red
2026-03-13,Oil heads for weekly gains despite US sanctions waiver on Russian oil,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1981658/oil-heads-for-weekly-gains-despite-us-sanctions-waiver-on-russian-oil
2026-03-13,Protecting consumers or balancing the books: Pakistan’s oil dilemma,IMF / External Financing,No Signal,https://www.dawn.com/news/1981419/protecting-consumers-or-balancing-the-books-pakistans-oil-dilemma
2026-03-13,Qatar to import Pakistani rice,Current Account / Trade,No Signal,https://www.dawn.com/news/1981517/qatar-to-import-pakistani-rice
2026-03-13,SBP reserves up $2bn since July 2025,Monetary Policy / Interest Rates; Current Account / Trade; Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1981513/sbp-reserves-up-2bn-since-july-2025
2026-03-14,"Employees of SOEs, other govt-supervised bodies to face 5-30pc salary cut as part of austerity measures: PMO",Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1982016/employees-of-soes-other-govt-supervised-bodies-to-face-5-30pc-salary-cut-as-part-of-austerity-measures-pmo
2026-03-14,Fertiliser companies’ earnings rise in 2025,Fertilizer Sector,Positive,https://www.dawn.com/news/1981890/fertiliser-companies-earnings-rise-in-2025
2026-03-14,Foreign inflows into T-bills stall amid Gulf crisis,Inflation / CPI,Negative,https://www.dawn.com/news/1981896/foreign-inflows-into-t-bills-stall-amid-gulf-crisis
2026-03-14,Fuel dealers warn of post-Eid strike if margins not raised,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1981892/fuel-dealers-warn-of-post-eid-strike-if-margins-not-raised
2026-03-14,LHC stays recovery of electricity duty,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1981895/lhc-stays-recovery-of-electricity-duty
2026-03-14,"Solar, wind boost energy security: power minister",Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1981897/solar-wind-boost-energy-security-power-minister
2026-03-14,Textile exports fall on sluggish demand,Current Account / Trade; Textile Sector,Negative,https://www.dawn.com/news/1981898/textile-exports-fall-on-sluggish-demand
2026-03-15,Food imports rise to $6.41bn in July-February,Current Account / Trade,Negative,https://www.dawn.com/news/1982198/food-imports-rise-to-641bn-in-july-february
2026-03-15,"Govt hikes kerosene by Rs40 per litre, keeps petrol and diesel prices unchanged",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1982275/govt-hikes-kerosene-by-rs40-per-litre-keeps-petrol-and-diesel-prices-unchanged
2026-03-15,Oil shock may cost Pakistan 1.5pc of GDP: experts,Monetary Policy / Interest Rates; GDP / Economic Growth,Positive,https://www.dawn.com/news/1982248/oil-shock-may-cost-pakistan-15pc-of-gdp-experts
2026-03-15,Power generation merger hits bureaucratic roadblock,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1982201/power-generation-merger-hits-bureaucratic-roadblock
2026-03-15,Stocks fall for 7th week amid geopolitical tensions,IMF / External Financing; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1982193/stocks-fall-for-7th-week-amid-geopolitical-tensions
2026-03-15,"War risk, freight surge cloud trade outlook",Current Account / Trade,Positive,https://www.dawn.com/news/1982203/war-risk-freight-surge-cloud-trade-outlook
2026-03-16,ADB gives ‘final chance’ to $360m Central Asia Regional Economic Corridor project,IMF / External Financing,No Signal,https://www.dawn.com/news/1982518/adb-gives-final-chance-to-360m-central-asia-regional-economic-corridor-project
2026-03-16,Auto sales under war clouds,Oil & Gas / Energy Sector; Automobile Sector,Negative,https://www.dawn.com/news/1982239
2026-03-16,Current account posts surplus of $479m in Feb,Current Account / Trade,No Signal,https://www.dawn.com/news/1982710/current-account-posts-surplus-of-479m-in-feb
2026-03-16,"KSE-100 plunges over 4,000 points amid oil price surge",Stock Market (Direct); Banking Sector; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1982630/kse-100-plunges-over-4000-points-amid-oil-price-surge
2026-03-16,"March fuel requirements ‘fully secured’, coverage available up to mid-April, committee told",Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1982647/march-fuel-requirements-fully-secured-coverage-available-up-to-mid-april-committee-told
2026-03-16,The sugar import surge illustrates how quickly domestic production shortfalls can force costly emergency purchases,Current Account / Trade,Positive,https://www.dawn.com/news/1982565
2026-03-16,"When shocks are geopolitical in nature, policy responses must also allow for practical flexibility",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1982566
2026-03-17,Asia pivots to coal as Middle East conflict chokes LNG supply,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1983020/asia-pivots-to-coal-as-middle-east-conflict-chokes-lng-supply
2026-03-17,"Editorial: If war drags on, Pakistan may once again face macroeconomic stress that has repeatedly disrupted its growth trajectory",Inflation / CPI,No Signal,https://www.dawn.com/news/1982916
2026-03-17,FDI inflows drop 33pc in July-February,Foreign Investment / FPI,Negative,https://www.dawn.com/news/1982912/fdi-inflows-drop-33pc-in-july-february
2026-03-17,"Govt plans subsidised fuel scheme for bikes, rickshaws after price hike",Current Account / Trade; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1982884
2026-03-17,High GST proposal worries hybrid manufacturers,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1982910/high-gst-proposal-worries-hybrid-manufacturers
2026-03-17,Jailed PTI leaders criticise lack of economic restructuring measures amid Gulf conflict,Political Stability / Government,No Signal,https://www.dawn.com/news/1982997/jailed-pti-leaders-criticise-lack-of-economic-restructuring-measures-amid-gulf-conflict
2026-03-17,Pakistan opens up to foreign investment,Foreign Investment / FPI,Positive,https://www.dawn.com/news/1982914/pakistan-opens-up-to-foreign-investment
2026-03-17,Rice exports plunge despite subsidies,Fiscal Policy / Budget / Taxes; Current Account / Trade,Negative,https://www.dawn.com/news/1982913/rice-exports-plunge-despite-subsidies
2026-03-18,ADB to provide $10bn in financing to Pakistan under new 5-year strategy,IMF / External Financing,No Signal,https://www.dawn.com/news/1983383/adb-to-provide-10bn-in-financing-to-pakistan-under-new-5-year-strategy
2026-03-18,Foreign exchange constraints crop up in oil supply chain despite improvement in stock of petroleum products,Current Account / Trade; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1983421/foreign-exchange-constraints-crop-up-in-oil-supply-chain-despite-improvement-in-stock-of-petroleum-products
2026-03-18,ICMA proposes new taxes on digital services,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1983210/icma-proposes-new-taxes-on-digital-services
2026-03-18,Interest rate hike likely as oil drives inflation up,Monetary Policy / Interest Rates; Inflation / CPI,Negative,https://www.dawn.com/news/1983207/interest-rate-hike-likely-as-oil-drives-inflation-up
2026-03-18,"PSX continues recovery, surges over 4,200 points",Stock Market (Direct),Positive,https://www.dawn.com/news/1983366/psx-continues-recovery-surges-over-4200-points
2026-03-18,"World stocks, oil rise amid flurry of policy announcements from global banks",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1983205
2026-03-19,Meat exporters face extra logistic charges,Current Account / Trade,No Signal,https://www.dawn.com/news/1983609/meat-exporters-face-extra-logistic-charges
2026-03-19,Pakistan among most vulnerable countries as Gulf shipping crisis jolts South Asia,Current Account / Trade; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1983728/pakistan-among-most-vulnerable-countries-as-gulf-shipping-crisis-jolts-south-asia
2026-03-19,Rupee remains stable despite regional war pressures,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1983612/rupee-remains-stable-despite-regional-war-pressures
2026-03-19,US Fed holds rates steady over Iran war implications,Global Markets / Fed,No Signal,https://www.dawn.com/news/1983608/us-fed-holds-rates-steady-over-iran-war-implications
2026-03-20,Export Facilitation Scheme utilisation period extended to 18 months,Current Account / Trade,No Signal,https://www.dawn.com/news/1983915/export-facilitation-scheme-utilisation-period-extended-to-18-months
